,name,clasificar,middle clasificar,code,small clasificar,addr,long,lat
29432,이경,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로403번길 5,129.087198719021,35.24387274160821
29538,얌샘,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금강로 272-1,129.08551841077698,35.2323862416087
29824,구서칼국수,음식,분식,Q04A02,국수/만두/칼국수,부산광역시 금정구 금강로380번길 37,129.087787031553,35.243497890620496
30125,모모,음식,양식,Q06A01,정통양식/경양식,부산광역시 금정구 금강로321번길 72,129.08258166216999,35.237081685300005
30294,미몽,음식,양식,Q06A01,정통양식/경양식,부산광역시 동래구 금강로 123-1,129.07999051071502,35.2197983390365
30541,가미,음식,유흥주점,Q09A01,호프/맥주,부산광역시 금정구 금강로 425,129.088406410672,35.2454483095716
31531,뉴욕제과,음식,제과제빵떡케익,Q08A01,제과점,부산광역시 금정구 금강로 728,129.089217355057,35.272392114370206
31575,충무김밥,음식,분식,Q04A01,라면김밥분식,부산광역시 동래구 금강로124번길 18,129.08110526301002,35.21937375375371
31872,비룡각,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로446번길 6,129.08925436807502,35.2472344195895
32439,영희비어,음식,유흥주점,Q09A01,호프/맥주,부산광역시 동래구 금강로 157,129.081116538587,35.222708762396
32699,빈대떡마음자리,음식,한식,Q01A13,파전전문,부산광역시 금정구 금강로 388,129.086621476473,35.2426069840304
32717,알베로라바짜,음식,패스트푸드,Q07A04,패스트푸드,부산광역시 금정구 금강로335번길 11,129.085810523915,35.2378189332593
32772,라이브환타지아,음식,유흥주점,Q09A10,룸살롱/단란주점,부산광역시 동래구 금강로 174,129.082034032577,35.2239715114906
33282,미가보리밥,음식,한식,Q01A16,보리밥전문,부산광역시 금정구 금강로 247-6,129.08454735182198,35.23041191241639
33372,김해뒷고기,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 276-9,129.086072081529,35.2327147850573
33400,코다하우스,음식,양식,Q06A01,정통양식/경양식,부산광역시 금정구 금강로 204-1,129.082947191374,35.226559320521005
33439,베스킨라빈스,음식,패스트푸드,Q07A07,아이스크림판매,부산광역시 금정구 금강로 441,129.08875599889402,35.2469414500301
33713,래원,음식,한식,Q01A01,한식/백반/한정식,부산광역시 동래구 금강로 112,129.079732773598,35.2185837732993
33944,예그린장식,음식,닭/오리요리,Q05A08,후라이드/양념치킨,부산광역시 금정구 금강로391번길 11,129.086145548037,35.243170110065705
34216,산청강마을어탕국수,음식,분식,Q04A02,국수/만두/칼국수,부산광역시 동래구 금강로131번길 6,129.080408342671,35.2206599366341
34601,하나로,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 448,129.089004932206,35.2474800360288
34700,이승윤의알통닭강정,음식,닭/오리요리,Q05A08,후라이드/양념치킨,부산광역시 금정구 금강로335번길 10,129.085857107695,35.2380168184947
34729,지코바치킨,음식,닭/오리요리,Q05A08,후라이드/양념치킨,부산광역시 금정구 금강로 582,129.08792251957,35.2593969421836
34855,우정분식,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금강로 268,129.08541270714701,35.231873403578206
35189,이미담짬뽕,음식,중식,Q02A00,중국음식/중국집,부산광역시 금정구 금강로 254-1,129.085112229474,35.2307583876866
35613,수연분식,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금강로380번길 37,129.087787031553,35.243497890620496
35764,대궐집,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로380번길 22,129.08745869068997,35.242770725928104
37214,윙크,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 669,129.08897360945699,35.26731957834671
37410,지붕위에파닭,음식,닭/오리요리,Q05A08,후라이드/양념치킨,부산광역시 금정구 금강로369번길 5,129.08614798082,35.2408805897388
37961,형기네깐풍기,음식,닭/오리요리,Q05A08,후라이드/양념치킨,부산광역시 금정구 금강로555번길 8,129.087199692464,35.257113946721795
38003,신천닭도리,음식,닭/오리요리,Q05A03,닭도리탕전문,부산광역시 금정구 금강로 271-6,129.085081190067,35.2325524100855
38634,맘마킹,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금강로279번길 81-12,129.083102801715,35.2357880516644
39426,라노비아,음식,양식,Q06A01,정통양식/경양식,부산광역시 금정구 금강로565번길 22,129.086566445463,35.2582463534747
39978,조아서가마솥통구이,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 516,129.087921150127,35.2535380164026
40629,프리토,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금강로 256-5,129.085345180594,35.230927561159895
42363,피자랑쥬,음식,패스트푸드,Q07A01,피자전문,부산광역시 금정구 금강로335번길 16,129.085626656974,35.23803691334629
42420,동원생오리,음식,닭/오리요리,Q05A09,오리고기전문,부산광역시 금정구 금강로633번길 53,129.086696742598,35.2630675375303
42430,전통쑥밀면,음식,분식,Q04A02,국수/만두/칼국수,부산광역시 금정구 금강로279번길 54,129.08354355572502,35.2342337354792
42435,달미꼬꼬,음식,양식,Q06A01,정통양식/경양식,부산광역시 금정구 금강로 255-4,129.084808628177,35.2310585640871
42499,쉬어가는페이지,음식,양식,Q06A01,정통양식/경양식,부산광역시 금정구 금강로 604,129.087980900893,35.2612983175069
42511,구수한아구찜,음식,한식,Q01A01,한식/백반/한정식,부산광역시 동래구 금강로 148,129.08111580763,35.221825415814
43014,천일산곰장어,음식,일식/수산물,Q03A14,곰장어전문,부산광역시 동래구 금강로 144,129.080923119239,35.2213764460709
43737,리멘시타LIMENSITA,음식,양식,Q06A01,정통양식/경양식,부산광역시 금정구 금강로 254,129.085077956474,35.2306595432254
44439,런닝샐러리맨,음식,양식,Q06A01,정통양식/경양식,부산광역시 금정구 금강로 449,129.088423006542,35.247512312469
44905,대성관일식,음식,일식/수산물,Q03A02,음식점-일식,부산광역시 금정구 금강로 179,129.081835874506,35.2247664972629
45289,예감쪽갈비,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 282,129.085715355023,35.2331506471488
45470,상해숯불갈비,음식,한식,Q01A01,한식/백반/한정식,부산광역시 동래구 금강로 135-1,129.080455499728,35.2209028886355
45740,꽃님이노래주점,음식,유흥주점,Q09A10,룸살롱/단란주점,부산광역시 동래구 금강로 103,129.07915666337098,35.2182103299504
46110,동림떡집,음식,제과제빵떡케익,Q08A03,떡전문,부산광역시 금정구 금강로446번길 46,129.090337917882,35.248558698652396
46788,카페레몬테이블,음식,양식,Q06A01,정통양식/경양식,부산광역시 금정구 금강로 250,129.085007730756,35.2303356762416
46877,나들목국수집,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금강로 173,129.081650450653,35.22403803614429
46910,야마벤또,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금강로 256,129.085135518241,35.2308573306082
47001,고봉민김밥인구서점,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금강로 477,129.087697315294,35.2499435391197
47263,두유노불고기,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 271-8,129.084917021835,35.232598950616605
47294,동래양곱창,음식,한식,Q01A01,한식/백반/한정식,부산광역시 동래구 금강로151번길 5,129.080690333642,35.2220455462161
47657,미스미시노래주점,음식,유흥주점,Q09A07,기타일반유흥주점,부산광역시 동래구 금강로 137-1,129.080524025832,35.2211005808278
48593,손문대구막창갈매기살,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 670,129.089422719771,35.2672073704524
49447,오필승,음식,유흥주점,Q09A10,룸살롱/단란주점,부산광역시 동래구 금강로8번길 113-3,129.07118220081801,35.2081676345261
49576,대호집,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로446번길 9,129.089093909311,35.2475603591858
49757,원두막,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 338-1,129.086618938732,35.2382984221742
49835,금강로떡집,음식,제과제빵떡케익,Q08A03,떡전문,부산광역시 금정구 금강로 757,129.088813700577,35.275081837917206
49843,서촌식당,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로321번길 39,129.0844687108,35.2368845163684
49996,대웅각,음식,중식,Q02A00,중국음식/중국집,부산광역시 금정구 금강로 663,129.088921331529,35.2666981011764
50301,꼬모도화덕피자,음식,패스트푸드,Q07A04,패스트푸드,부산광역시 금정구 금강로 254-1,129.085112229474,35.2307583876866
50398,티바,음식,유흥주점,Q09A01,호프/맥주,부산광역시 금정구 금강로 278,129.085644163733,35.2327546790677
50565,씨엔에프,음식,양식,Q06A01,정통양식/경양식,부산광역시 금정구 금강로 377,129.086357622159,35.2417710718349
50598,실내포장식당,음식,한식,Q01A01,한식/백반/한정식,부산광역시 동래구 금강로 161,129.081286188799,35.2230768132279
51212,오두막집,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 270-5,129.085768893168,35.2322217467938
51249,풀하우스,음식,유흥주점,Q09A01,호프/맥주,부산광역시 금정구 금강로391번길 8,129.08643190465202,35.2432216224351
52396,찌개생각,음식,한식,Q01A07,부대찌개/섞어찌개,부산광역시 금정구 금강로279번길 72,129.08400448333902,35.235022821557
52446,부자네충무김밥,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금강로647번길 19,129.087582640906,35.2652138616704
52454,노도의울음소리,음식,양식,Q06A01,정통양식/경양식,부산광역시 금정구 금강로565번길 16,129.086752640011,35.258199612615
52665,김밥365,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금강로 565,129.087506959198,35.257904395587104
52700,그램그램,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 442,129.08910877130398,35.2470284134193
52753,땡초떡볶이,음식,제과제빵떡케익,Q08A04,떡/한과집,부산광역시 금정구 금강로321번길 62,129.083141426348,35.2370406221008
53251,고향맛,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 272,129.085494400698,35.232233222531704
53289,미쳐버린파닭,음식,닭/오리요리,Q05A08,후라이드/양념치킨,부산광역시 금정구 금강로335번길 37,129.084348524869,35.237759930049
53332,에뚜왈,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로379번길 50,129.083830097381,35.242559903810395
53721,이지단과학원,음식,닭/오리요리,Q05A08,후라이드/양념치킨,부산광역시 금정구 금강로 601,129.087662959429,35.261355258393
53815,베이스먼트,음식,양식,Q06A01,정통양식/경양식,부산광역시 금정구 금강로 276,129.08559830426,35.2326108697817
53963,석봉토스트,음식,패스트푸드,Q07A05,샌드위치전문점,부산광역시 금정구 금강로 503,129.08652555650698,35.2527122758378
53991,포장마차분식,음식,유흥주점,Q09A02,소주방/포장마차,부산광역시 금정구 금강로 457-1,129.08836756613198,35.2482970084475
54015,부어라마셔라,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로335번길 58,129.083263740912,35.237976960875294
54129,통통국밥,음식,한식,Q01A05,해장국/감자탕,부산광역시 금정구 금강로754번길 17,129.089954635975,35.274918330709994
54135,이화노래주점,음식,유흥주점,Q09A10,룸살롱/단란주점,부산광역시 동래구 금강로106번길 34,129.081233815087,35.218299962040206
54274,미인가,음식,유흥주점,Q09A10,룸살롱/단란주점,부산광역시 금정구 금강로 179,129.081835874506,35.2247664972629
54553,옛날과자,음식,패스트푸드,Q07A09,생과자점,부산광역시 금정구 금강로 717,129.088788643111,35.271566710433895
54919,잘차린밥상,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로279번길 81-4,129.083780634131,35.2355386119211
55680,티제이,음식,제과제빵떡케익,Q08A01,제과점,부산광역시 동래구 금강로8번가길 23,129.072964677308,35.211757384987294
55844,금샘가야밀면,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로647번길 53,129.085750251852,35.2654376348958
55868,여배우,음식,유흥주점,Q09A10,룸살롱/단란주점,부산광역시 동래구 금강로8번길 113-3,129.07118220081801,35.2081676345261
55908,자카르타,음식,유흥주점,Q09A10,룸살롱/단란주점,부산광역시 금정구 금강로 171,129.081582756307,35.2239034339299
56316,해동노래주점,음식,유흥주점,Q09A10,룸살롱/단란주점,부산광역시 동래구 금강로 128-6,129.080606864211,35.21989199082871
56418,매일반점,음식,중식,Q02A00,중국음식/중국집,부산광역시 금정구 금강로 682-11,129.089845011274,35.2683753525193
57829,여로집,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 252,129.085020154999,35.23044373037221
58170,배씨상회,음식,유흥주점,Q09A01,호프/맥주,부산광역시 금정구 금강로 232,129.08445937816998,35.228754162655605
58910,맛갈,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 571-1,129.08759206260598,35.258516565609895
58961,찬비어스,음식,유흥주점,Q09A01,호프/맥주,부산광역시 금정구 금강로647번길 43,129.08625502318702,35.2653790217233
59439,포항물회전문점,음식,일식/수산물,Q03A99,수산물전문음식점-종합,부산광역시 동래구 금강로 70-1,129.077735799331,35.215419689713706
59466,세이프,음식,유흥주점,Q09A10,룸살롱/단란주점,부산광역시 금정구 금강로 567,129.087586764653,35.258120008291705
60282,기장전복죽,음식,별식/퓨전요리,Q10A01,죽전문점,부산광역시 동래구 금강로 151,129.08094354358602,35.2220883545474
60689,인,음식,양식,Q06A01,정통양식/경양식,부산광역시 금정구 금강로565번길 19,129.086574426095,35.2580209380644
60864,금샘루,음식,중식,Q02A00,중국음식/중국집,부산광역시 금정구 금강로633번길 9,129.087918264146,35.2640120170326
61868,아토경양식,음식,양식,Q06A01,정통양식/경양식,부산광역시 금정구 금강로 533,129.087579394094,35.255100467937005
62087,마이묵고가이소,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금강로279번길 81-6,129.08342971478,35.2355868225305
62957,통큰닭강정,음식,닭/오리요리,Q05A08,후라이드/양념치킨,부산광역시 금정구 금강로 209,129.082790098314,35.227137608951004
62962,부경그집쭈꾸미,음식,일식/수산물,Q03A13,낙지/오징어,부산광역시 금정구 금강로 575,129.087563312712,35.2588323051988
64104,오돌진족발,음식,한식,Q01A08,족발/보쌈전문,부산광역시 금정구 금강로468번길 26,129.089347669148,35.248459451405
64676,에르드뻬뜨,음식,양식,Q06A01,정통양식/경양식,부산광역시 금정구 금강로279번길 22,129.084512803752,35.23359408974
65387,맛닭꼬,음식,닭/오리요리,Q05A08,후라이드/양념치킨,부산광역시 금정구 금강로 256-10,129.085540977534,35.2307815847253
65676,마루,음식,일식/수산물,Q03A02,음식점-일식,부산광역시 금정구 금강로 681,129.088965982664,35.268392281264205
65917,장수돌곱창,음식,한식,Q01A03,곱창/양구이전문,부산광역시 금정구 금강로 435,129.08870410132602,35.246347008471105
65980,미포참새조개찜,음식,유흥주점,Q09A01,호프/맥주,부산광역시 동래구 금강로 121,129.07992234524,35.2196276846989
65995,왕실비명가,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 682-11,129.089845011274,35.2683753525193
66272,골몰횟집,음식,일식/수산물,Q03A01,횟집,부산광역시 금정구 금강로647번길 12,129.088123147588,35.2653622354727
66480,맘스푸드,음식,패스트푸드,Q07A04,패스트푸드,부산광역시 금정구 금강로379번길 17,129.085458348825,35.2418963195733
66589,챨리통닭,음식,닭/오리요리,Q05A08,후라이드/양념치킨,부산광역시 금정구 금강로 256-9,129.085575611337,35.230907467182796
66941,호박넝쿨,음식,양식,Q06A01,정통양식/경양식,부산광역시 금정구 금강로 329-2,129.086355460124,35.237489547235704
66968,석봉댁,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 334,129.08672157856898,35.2377566739096
67106,부산모밀,음식,분식,Q04A04,우동전문점,부산광역시 금정구 금강로 734-1,129.08917073014499,35.2730144812376
67109,맛촌,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금강로321번길 59,129.08334714828,35.23681343631571
67131,부송반점,음식,중식,Q02A00,중국음식/중국집,부산광역시 금정구 금강로709번길 46,129.086635280526,35.2708108896473
67916,명가김밥,음식,분식,Q04A01,라면김밥분식,부산광역시 동래구 금강로 59-1,129.076956326911,35.2146153821043
68278,교촌치킨,음식,닭/오리요리,Q05A08,후라이드/양념치킨,부산광역시 금정구 금강로565번길 25,129.086267243754,35.258059751089505
68643,던힐노래주점,음식,유흥주점,Q09A10,룸살롱/단란주점,부산광역시 동래구 금강로 80-4,129.078337066103,35.2160362892832
68675,성도반점,음식,중식,Q02A00,중국음식/중국집,부산광역시 금정구 금강로 350,129.086608508422,35.2391638384948
68954,마이플레이스,음식,양식,Q06A01,정통양식/경양식,부산광역시 금정구 금강로321번길 68,129.082801605074,35.2370977454052
68992,참돈까스,음식,양식,Q06A02,돈가스전문점,부산광역시 금정구 금강로 210,129.083206405612,35.227052760159296
69071,화덕에꾸운닭,음식,닭/오리요리,Q05A08,후라이드/양념치킨,부산광역시 동래구 금강로62번길 7,129.077529423919,35.2147635177446
69574,천탁,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로555번길 14,129.08703487467,35.257115427464
69780,오라,음식,양식,Q06A01,정통양식/경양식,부산광역시 동래구 금강로 92,129.078856326235,35.2170952935925
70093,일미만두집,음식,분식,Q04A02,국수/만두/칼국수,부산광역시 금정구 금강로391번길 3,129.08643976508802,35.242987193807004
70921,허기가드,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로321번길 48,129.083943702597,35.237060481182105
70989,샐리네피자,음식,패스트푸드,Q07A01,피자전문,부산광역시 금정구 금강로 247-7,129.08428169093798,35.230261057959105
71143,맛나토스트,음식,패스트푸드,Q07A10,토스트전문,부산광역시 금정구 금강로321번길 56,129.083493311013,35.2370645139069
72475,진주식당,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로321번길 51,129.083666676008,35.2368826861584
72600,장터식당,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 347,129.086332670735,35.2390761768569
72767,멕시칸치킨,음식,닭/오리요리,Q05A08,후라이드/양념치킨,부산광역시 금정구 금강로541번길 40,129.08505807798701,35.256385028208896
73068,이쯔모,음식,양식,Q06A01,정통양식/경양식,부산광역시 금정구 금강로 256-1,129.085180895752,35.2309650892851
73115,아가랑분식,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금강로 567,129.087586764653,35.258120008291705
73187,신가야밀면,음식,분식,Q04A02,국수/만두/칼국수,부산광역시 금정구 금강로647번길 53,129.085750251852,35.2654376348958
73504,모노클앤제이,음식,양식,Q06A01,정통양식/경양식,부산광역시 금정구 금강로279번길 81-12,129.083102801715,35.2357880516644
73518,막서러회집,음식,일식/수산물,Q03A02,음식점-일식,부산광역시 동래구 금강로103번길 5,129.07899025391,35.2180856198043
73737,금정쌈밥,음식,한식,Q01A10,쌈밥전문,부산광역시 금정구 금강로 537,129.087572499852,35.2554069975029
73746,맘마킹도시락,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금강로279번길 81-12,129.083102801715,35.2357880516644
74110,다미향임실치즈피자,음식,패스트푸드,Q07A04,패스트푸드,부산광역시 금정구 금강로 206,129.082959492426,35.226658362261794
74116,땡초불닭발동대문엽기떡뽁이부산,음식,분식,Q04A03,떡볶이전문,부산광역시 금정구 금강로 271-4,129.085256222611,35.2324967581355
74179,허박넝쿨,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금강로 329-2,129.086355460124,35.237489547235704
75075,금샘떡집,음식,제과제빵떡케익,Q08A01,제과점,부산광역시 금정구 금강로 678-1,129.089279366195,35.26799285597271
75183,김밥만두천국,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금강로 210,129.083206405612,35.227052760159296
75306,죠스떡볶이,음식,분식,Q04A03,떡볶이전문,부산광역시 금정구 금강로 260,129.085227233592,35.231144949654706
75495,본가,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 271-8,129.084917021835,35.232598950616605
75771,부자추어탕,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로279번길 9,129.085100455926,35.2331741887393
75824,싱싱회해물,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 639,129.088441968507,35.2645481313586
75874,금샘오리,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로693번길 23,129.08766848677,35.2691701199324
76050,싱싱회센터,음식,일식/수산물,Q03A02,음식점-일식,부산광역시 금정구 금강로555번길 16,129.08673832291902,35.2571271049049
76201,토레델라고,음식,양식,Q06A01,정통양식/경양식,부산광역시 금정구 금강로 253-1,129.084816253094,35.2308061096034
76432,금정떡백화점,음식,제과제빵떡케익,Q08A01,제과점,부산광역시 금정구 금강로335번길 21,129.085260900924,35.2377968214424
76927,더조은치킨,음식,닭/오리요리,Q05A08,후라이드/양념치킨,부산광역시 금정구 금강로 565,129.087506959198,35.257904395587104
76974,김밥도요리다,음식,분식,Q04A01,라면김밥분식,부산광역시 동래구 금강로131번길 5,129.080220676901,35.2205895008586
76985,뉴숯불통닭,음식,닭/오리요리,Q05A08,후라이드/양념치킨,부산광역시 금정구 금강로335번길 47,129.08374421602,35.2377563288229
77022,부대김밥천국,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금강로279번길 62,129.083866310452,35.2345463282713
78510,옵스,음식,제과제빵떡케익,Q08A01,제과점,부산광역시 금정구 금강로 477,129.087697315294,35.2499435391197
79603,모시모시,음식,일식/수산물,Q03A02,음식점-일식,부산광역시 금정구 금강로 271-5,129.08497872900801,35.2322829149026
79613,재호당건강원,음식,기타음식업,Q14A02,고속도로휴게소,부산광역시 동래구 금강로 85,129.078214455162,35.2167314453595
79777,더만족,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로279번길 3,129.085240855408,35.2329926542539
80070,꿀돈,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 416,129.088472835674,35.244663514443104
80114,유가네닭갈비,음식,닭/오리요리,Q05A02,닭갈비전문,부산광역시 금정구 금강로 272,129.085494400698,35.232233222531704
80382,삼겹파티,음식,한식,Q01A02,갈비/삼겹살,부산광역시 금정구 금강로 428-1,129.088971530758,35.245803776474396
80622,승승삼겹축제,음식,한식,Q01A02,갈비/삼겹살,부산광역시 금정구 금강로335번길 9,129.085975302734,35.2378174548849
81121,요요충무김밥,음식,분식,Q04A01,라면김밥분식,부산광역시 동래구 금강로 103,129.07915666337098,35.2182103299504
81749,본죽,음식,별식/퓨전요리,Q10A01,죽전문점,부산광역시 금정구 금강로 265,129.085060004458,35.23178642794271
82576,맛나는돈까스,음식,양식,Q06A01,정통양식/경양식,부산광역시 금정구 금강로321번길 57,129.08342500299102,35.2368848497053
83058,땡초불닭발동대문엽기떡뽁이,음식,분식,Q04A03,떡볶이전문,부산광역시 금정구 금강로 271-4,129.085256222611,35.2324967581355
84033,고기랑한방울,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 274-3,129.085684619611,35.2324929163593
84492,효원면옥,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 247-10,129.084295433321,35.2304682520815
85983,바다소리,음식,한식,Q01A01,한식/백반/한정식,부산광역시 동래구 금강로 154,129.08132007915,35.2223193507693
86920,카카오두,음식,유흥주점,Q09A01,호프/맥주,부산광역시 금정구 금강로 277,129.085404544016,35.2329100624317
86955,한솥,음식,패스트푸드,Q07A02,도시락전문점,부산광역시 금정구 금강로279번길 81-14,129.083181493957,35.2359225542368
87582,오봉도시락,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금강로 280,129.085679399034,35.2329256249879
87683,빠나미,음식,제과제빵떡케익,Q08A01,제과점,부산광역시 금정구 금강로 264,129.08533221475201,35.2316037116677
87765,삼포갈비,음식,한식,Q01A02,갈비/삼겹살,부산광역시 금정구 금강로 686,129.089298800402,35.26862364226871
88775,어머니국밥국수,음식,한식,Q01A16,보리밥전문,부산광역시 금정구 금강로 267-1,129.085051660224,35.2319848061091
89201,팔각정오리,음식,닭/오리요리,Q05A09,오리고기전문,부산광역시 금정구 금강로 626,129.08867699060698,35.263220997204
89350,하나,음식,양식,Q06A02,돈가스전문점,부산광역시 동래구 금강로 67,129.077107786089,35.215272043702996
89546,남영각,음식,중식,Q02A00,중국음식/중국집,부산광역시 금정구 금강로321번길 2,129.086435169093,35.236875894707396
89549,도미노피자,음식,패스트푸드,Q07A01,피자전문,부산광역시 금정구 금강로 433,129.088702535115,35.2462298436176
89790,유선집서울해장국,음식,한식,Q01A05,해장국/감자탕,부산광역시 동래구 금강로 105,129.079245717537,35.2182996742332
90157,블랙스타,음식,유흥주점,Q09A01,호프/맥주,부산광역시 금정구 금강로565번길 25,129.086267243754,35.258059751089505
90381,BBQ치킨,음식,닭/오리요리,Q05A08,후라이드/양념치킨,부산광역시 금정구 금강로 209,129.082790098314,35.227137608951004
90444,프리존,음식,유흥주점,Q09A01,호프/맥주,부산광역시 금정구 금강로 242,129.084942610388,35.2295700876019
90605,암돼지갈비동영,음식,한식,Q01A02,갈비/삼겹살,부산광역시 동래구 금강로 106,129.079440183322,35.218054567452604
90634,전원숯불갈비구서점,음식,한식,Q01A02,갈비/삼겹살,부산광역시 금정구 금강로 449,129.088423006542,35.247512312469
90665,송군네돈까스,음식,양식,Q06A02,돈가스전문점,부산광역시 금정구 금강로 251-1,129.084780540737,35.23059911245829
90675,봉계농장,음식,한식,Q01A02,갈비/삼겹살,부산광역시 금정구 금강로 577,129.087433261609,35.2589686802454
90739,할매집산곰장어,음식,일식/수산물,Q03A14,곰장어전문,부산광역시 동래구 금강로124번길 23-12,129.081474868508,35.2199112811492
91116,대길숯불갈비,음식,한식,Q01A02,갈비/삼겹살,부산광역시 동래구 금강로 150,129.081183738469,35.221978043860204
91439,숯불9289,음식,유흥주점,Q09A01,호프/맥주,부산광역시 금정구 금강로 292,129.085979172489,35.2339865625461
91546,양평해장국,음식,한식,Q01A05,해장국/감자탕,부산광역시 금정구 금강로 675,129.088946430539,35.2677524821952
91644,배스킨라빈스31부산구서역점,음식,패스트푸드,Q07A07,아이스크림판매,부산광역시 금정구 금강로 441,129.08875599889402,35.2469414500301
91716,바다소리횟집,음식,일식/수산물,Q03A01,횟집,부산광역시 동래구 금강로 154,129.08132007915,35.2223193507693
91921,퇴근길횟집,음식,일식/수산물,Q03A01,횟집,부산광역시 금정구 금강로 328,129.08668140992202,35.2372162077879
92037,장전아구마을,음식,일식/수산물,Q03A05,해물찜/탕전문,부산광역시 금정구 금강로 349,129.086334233123,35.239193341942205
92118,통수끼와샤브,음식,별식/퓨전요리,Q10A02,샤브샤브전문,부산광역시 금정구 금강로 247-7,129.08428169093798,35.230261057959105
92230,소나무집돌솥밥,음식,한식,Q01A01,한식/백반/한정식,부산광역시 동래구 금강로131번길 10-9,129.079865044472,35.221106460883604
92401,하이트맴버경양식,음식,양식,Q06A01,정통양식/경양식,부산광역시 금정구 금강로335번길 55,129.083447853859,35.237777009683796
92451,송군네,음식,양식,Q06A02,돈가스전문점,부산광역시 금정구 금강로 271-4,129.085256222611,35.2324967581355
92580,유가네춘천닭갈비,음식,닭/오리요리,Q05A02,닭갈비전문,부산광역시 금정구 금강로 248-7,129.085325313695,35.230260718765
92655,장수상회,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 428,129.08895909839399,35.2456957231581
93315,연진각,음식,중식,Q02A00,중국음식/중국집,부산광역시 금정구 금강로 676-1,129.08924446810698,35.2678489504335
93482,이삭토스트,음식,패스트푸드,Q07A10,토스트전문,부산광역시 동래구 금강로 14,129.072832111156,35.2125337491364
93603,황제쟁반짜장,음식,중식,Q02A00,중국음식/중국집,부산광역시 동래구 금강로 113,129.079616976783,35.2189633861987
93753,부광식당,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로321번길 72,129.08258166216999,35.237081685300005
