name,clasificar,middle clasificar,code,small clasificar,addr,long,lat
뽕스루,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금정로52번길 3-10,129.086778404347,35.2296617847459
테토테,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금정로91번길 8,129.086526053993,35.232981124401
수전포만두,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금정로 120,129.087741386475,35.2351425306097
양이양이,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금정로68번길 31-4,129.08837215849502,35.230548843926
김밥천국,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금정로 151,129.087682107618,35.238108596901796
빨봉분식,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금정로60번길 39,129.088457173315,35.2295114937881
서브웨이부산대역점,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금정로60번길 40,129.088399484198,35.2293046953628
김밥만두천국,음식,분식,Q04A02,국수/만두/칼국수,부산광역시 금정구 금강로335번길 38,129.08441683569998,35.2379395936536
부산레포츠분식점,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금강로335번길 43,129.083984932254,35.2376820629284
락원각,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금강로321번길 51,129.083666676008,35.2368826861584
우리그리분식,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금강로321번길 60,129.083262742441,35.2370755915112
얌샘,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금강로 272-1,129.08551841077698,35.2323862416087
우정분식,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금강로 268,129.08541270714701,35.23187340357821
맘마킹,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금강로279번길 81-12,129.083102801715,35.2357880516644
프리토,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금강로 256-5,129.085345180594,35.230927561159895
전통쑥밀면,음식,분식,Q04A02,국수/만두/칼국수,부산광역시 금정구 금강로279번길 54,129.08354355572502,35.2342337354792
야마벤또,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금강로 256,129.085135518241,35.2308573306082
마이묵고가이소,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금강로279번길 81-6,129.08342971478,35.2355868225305
맛촌,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금강로321번길 59,129.08334714828,35.23681343631572
